temperature,conductivity,pressure,salinity,sound_velocity,density,depth,cast,latitude,longitude,pitch,roll,heading,altitude,chlorophyll,backscattering,par,oxygen_concentration,oxygen_saturation,nitrate,media,frame,media_path,id,link,timestamp,times
14.9552,3.96448,9.843,32.067,1503.276,1023.7657119952798,9.788161152,0,,,,,,,,,,,,,,,,,,3774279370.0,2023-08-07 18:56:10
14.8969,3.96059,9.971499999999999,32.0799,1503.111,1023.7893004809772,9.961956627,0,,,,,,,2.3871,0.001635819,,276.313,87.59699999999998,,,,,,,3774279375.0,2023-08-07 18:56:15
14.88275,3.959485,10.059999999999999,32.0801,1503.0695,1023.7932529129532,9.834837651,0,,,-17.39,10.77,342.7,21.0,2.4163,0.00163768,,276.108,87.52949999999998,,,,,,,3774279380.0,2023-08-07 18:56:20
14.8682,3.95801,9.969,32.0805,1503.016,1023.7943397702496,9.906342075,0,41.14353500000001,-70.88472833333334,-16.78,9.22,343.8,21.3,2.44185,0.0016479155,76.6266040597466,276.088,87.476,,,,,,,3774279385.0,2023-08-07 18:56:25
14.8936,3.961465,10.012,32.0905,1503.113,1023.7981100978732,10.013598711,0,41.14351833333333,-70.88473,-15.91,9.93,344.3,21.3,2.409,0.0016469850000000001,59.68487439402554,277.227,87.85549999999999,,,,,,,3774279390.0,2023-08-07 18:56:30
14.8946,3.96172,10.033000000000001,32.0916,1503.118,1023.7988073285655,9.965929095000002,0,41.14346999999999,-70.88472666666667,-18.0,9.61,343.6,21.3,2.336,0.0016265140000000001,61.97733146893459,278.382,88.232,-0.0813695188202595,,,,,,3774279395.0,2023-08-07 18:56:35
14.876149999999999,3.96014,10.0145,32.0926,1503.0594999999998,1023.8042774458514,10.039419753,0,41.14342499999999,-70.88473,-15.85,8.7,345.0,21.4,2.35425,0.001643263,70.42419711821003,278.3595,88.2055,-0.12547470246874473,,,,,,3774279400.0,2023-08-07 18:56:40
14.8096,3.95193,9.966000000000001,32.07340000000001,1502.823,1023.8031495012509,10.096027422,0,41.14337833333334,-70.88473,-15.78,8.06,343.5,21.4,2.4236,0.0016414020000000001,46.65252843370227,276.076,87.366,-0.1965909262711322,,,,,,3774279405.0,2023-08-07 18:56:45
14.857949999999999,3.95766,10.076,32.08625,1502.9965000000002,1023.8027850709038,10.004660658,0,41.143325000000004,-70.88473333333333,-17.29,10.66,344.6,21.3,2.3725,0.0016469850000000001,54.1588628672185,275.5385,87.255,-0.04951526161470908,,,,,,3774279410.0,2023-08-07 18:56:50
14.85885,3.95761,10.094,32.08435,1502.996,1023.7987171216987,9.857679342,0,41.14328666666667,-70.884735,-16.78,9.46,345.1,21.3,2.34695,0.001639541,54.98124519984309,276.039,87.414,-0.06428057068438191,,,,,,3774279415.0,2023-08-07 18:56:55
14.837,3.95502,9.9665,32.07705,1502.918,1023.8015965628808,9.954011691,0,41.14324,-70.884735,-16.66,7.7,344.5,21.5,2.3506,0.001648846,60.12605311810364,275.823,87.31800000000001,-0.07873760801761971,,,,,,3774279420.0,2023-08-07 18:57:00
14.84255,3.9555350000000002,10.182500000000001,32.077600000000004,1502.939,1023.7998515999676,10.257905493,0,41.143190000000004,-70.88473666666667,-16.79,10.0,345.3,21.3,2.3798,0.0016618730000000001,55.93012080227489,275.455,87.206,0.0203354762644253,,,,,,3774279425.0,2023-08-07 18:57:05
14.8237,3.953735,10.4975,32.076049999999995,1502.883,1023.803503062133,10.319478747,0,41.143141666666665,-70.88473666666667,-17.42,9.98,344.4,20.9,2.37615,0.0016414020000000001,53.38391017540651,275.223,87.11250000000001,0.013735425000643342,,,,,,3774279430.0,2023-08-07 18:57:10
14.87095,3.95881,10.437,32.0844,1503.041,1023.8001216591175,10.075171965,0,41.143094999999995,-70.88473666666667,-14.09,7.63,345.3,21.3,2.3652,0.001643263,45.39262400974061,275.873,87.36799999999998,0.00475701039007658,,,,,,3774279435.0,2023-08-07 18:57:15
14.8669,3.95841,10.389,32.084,1503.026,1023.7999404716852,10.33834797,0,41.143051666666665,-70.88473833333335,-15.75,9.24,344.2,21.2,2.3433,0.00163768,57.898973853530634,276.7795,87.67599999999999,0.13266402501510205,,,,,,3774279440.0,2023-08-07 18:57:20
14.8498,3.9566299999999996,10.422,32.08245,1502.9705,1023.8029253995305,10.361189661,0,41.14300333333334,-70.88473833333335,-17.72,10.48,344.0,21.2,2.3287,0.001652568,57.286121225662264,276.644,87.611,0.1724563489192155,,,,,,3774279445.0,2023-08-07 18:57:25
14.8377,3.955215,10.461500000000001,32.079800000000006,1502.93,1023.8038994192957,10.307561343,0,41.142955,-70.88473666666667,-18.39,11.6,343.1,21.2,2.3360000000000003,0.0016516375,51.05251096404686,275.704,87.289,0.21572359560713916,,,,,,3774279450.0,2023-08-07 18:57:30
14.8308,3.95405,10.442,32.077,1502.903,1023.8028649596557,10.256912376,0,41.14290833333333,-70.88473333333333,-17.11,9.61,342.7,21.2,2.3214,0.001648846,50.30051185553667,274.88,87.009,0.17540448175848106,,,,,,3774279455.0,2023-08-07 18:57:35
14.83325,3.95487,10.457,32.08,1502.914,1023.8042127144879,10.236056919,0,41.142861666666676,-70.88473,-16.69,9.91,342.5,21.3,2.3506,0.001658151,53.46195904476136,275.125,87.0835,0.19026809757147978,,,,,,3774279460.0,2023-08-07 18:57:40
14.82465,3.954115,10.427,32.0797,1502.888,1023.8065026147246,10.365162129,0,41.142816666666675,-70.88472499999999,-16.8,9.2,342.3,21.2,2.3652,0.001654429,66.36782984045708,275.334,87.14499999999998,0.18592772515791697,,,,,,3774279465.0,2023-08-07 18:57:45
14.80635,3.9521550000000003,10.728,32.0783,1502.831,1023.8108589065557,10.547895657,0,41.142771666666675,-70.88472333333334,-19.04,11.8,341.5,20.9,2.3652,0.001680483,60.99580150188932,274.9905,87.023,0.18831374207062987,,,,,,3774279470.0,2023-08-07 18:57:50
14.7275,3.94428,11.069,32.0785,1502.578,1023.825755768102,10.760422695,0,41.142725000000006,-70.88472,-17.7,10.15,340.3,20.8,2.5769,0.0017679500000000001,43.41743924422542,273.778,86.55899999999998,0.14611740954588975,,,,,,3774279475.0,2023-08-07 18:57:55
14.6139,3.93509,11.58,32.0816,1502.232,1023.8578048615312,11.418859266,0,41.14267499999999,-70.88472166666666,-18.59,9.41,340.0,20.1,2.66085,0.001797726,41.69153509775043,271.09749999999997,85.51599999999999,0.035230571990227735,,,,,,3774279480.0,2023-08-07 18:58:00
14.5347,3.92788,12.303,32.0845,1501.989,1023.8797603758403,11.999832711,0,41.14262999999999,-70.88471333333334,-16.88,9.15,341.1,19.6,2.6791,0.001846112,25.63206984686327,268.768,84.64199999999998,-0.09048927519579728,,,,,,3774279485.0,2023-08-07 18:58:05
14.4594,3.9206149999999997,13.018,32.0801,1501.7514999999999,1023.8941075781369,12.685083441,0,41.142579999999995,-70.88471166666666,-17.1,8.98,341.2,19.0,2.628,0.00180517,31.373517774629917,266.32849999999996,83.72399999999999,-0.241338729587494,,,,,,3774279490.0,2023-08-07 18:58:10
14.4073,3.91648,13.831,32.0815,1501.602,1023.9107241126758,13.320678321,0,41.14253,-70.88471,-18.31,9.78,341.2,18.1,2.5331,0.001771672,25.457233349486252,263.7,82.748,-0.3498393330488699,,,,,,3774279495.0,2023-08-07 18:58:15
14.419,3.918595,14.4175,32.087050000000005,1501.661,1023.9139750984093,13.988052945,0,41.14248166666666,-70.88471,-16.84,9.44,342.6,17.9,2.46375,0.0017763245,22.50539733517228,263.567,82.69449999999999,-0.3769861179943569,,,,,,3774279500.0,2023-08-07 18:58:20
14.4021,3.91765,15.175,32.09625,1501.6245,1023.929172680469,14.635565229,0,41.14243166666667,-70.88471,-18.02,9.44,340.8,17.2,2.4309,0.0017772550000000002,18.902035212162467,264.38,82.93,-0.2768577591752356,,,,,,3774279505.0,2023-08-07 18:58:25
14.3875,3.9164250000000003,15.8045,32.0965,1501.5884999999998,1023.9354964555396,15.397285968,0,41.14238666666667,-70.88471333333334,-16.12,8.23,343.4,16.8,2.3798,0.001756784,13.242657229929407,264.0675,82.79999999999998,-0.3014899154248974,,,,,,3774279510.0,2023-08-07 18:58:30
14.3708,3.91502,16.5375,32.0985,1501.547,1023.9440295048482,16.235476716,0,41.14234,-70.88471166666666,-17.33,8.98,342.7,16.2,2.3652,0.0017502705000000001,10.637038222515585,263.422,82.55899999999998,-0.2792585433298491,,,,,,3774279515.0,2023-08-07 18:58:35
14.323450000000001,3.91147,17.245,32.10365,1501.4135,1023.9609878864316,16.805525874,0,41.14229166666667,-70.88471166666666,-16.41,9.84,345.2,15.6,2.336,0.0017530620000000001,10.774570584591332,262.711,82.29650000000001,-0.2715742944773867,,,,,,3774279520.0,2023-08-07 18:58:40
14.288250000000001,3.90795,17.8455,32.1008,1501.3055,1023.9686363509661,17.51858388,0,41.142245,-70.88471333333334,-16.16,8.34,345.2,15.2,2.3214,0.00173073,8.515600962991257,260.37,81.473,-0.3408531442628713,,,,,,3774279525.0,2023-08-07 18:58:45
14.266449999999999,3.9059549999999996,18.673000000000002,32.10095,1501.248,1023.9764558900524,18.129350835,0,41.14219833333333,-70.88471333333334,-16.93,8.98,344.1,14.3,2.28125,0.001751201,12.732204022953336,258.968,80.98749999999998,-0.34932963711952736,,,,,,3774279530.0,2023-08-07 18:58:50
14.23485,3.9041249999999996,19.297,32.1102,1501.1675,1023.9933641582961,18.773883768,0,41.14215000000001,-70.88471333333334,-14.8,7.17,345.9,13.8,2.2338,0.001728869,6.587907809982474,258.516,80.78,-0.40143638188082764,,,,,,3774279535.0,2023-08-07 18:58:55
14.2018,3.90151,19.879,32.11285,1501.0745000000002,1024.0049515073674,19.764021417,0,41.14210333333334,-70.88471333333334,-11.5,6.26,348.4,13.0,2.2557,0.001719564,4.99148618469425,258.773,80.80749999999998,-0.41033154307748143,,,,,,3774279540.0,2023-08-07 18:59:00
14.12745,3.9072,20.849,32.22745,1500.9855,1024.111305998712,20.632005675,0,41.142055,-70.884715,-14.04,7.89,346.8,12.2,2.2484,0.001686066,4.475099650591791,266.296,83.016,-0.30795691781141843,,,,,,3774279545.0,2023-08-07 18:59:05
13.9545,3.894585,21.9035,32.25175,1500.4655,1024.165461177607,20.896174797,0,41.14200833333333,-70.88471333333334,-13.82,8.87,346.1,11.5,2.0586,0.0017167725,4.380854665130854,273.396,85.1325,-0.336092681465116,,,,,,3774279550.0,2023-08-07 18:59:10
13.9163,3.88934,22.5155,32.239850000000004,1500.3325,1024.173751201402,21.772103991,0,41.141960000000005,-70.88471166666666,-13.53,7.87,345.3,11.0,1.9345,0.0017418960000000002,4.038458225412181,268.505,83.40399999999998,-0.4564012098404314,,,,,,3774279555.0,2023-08-07 18:59:15
13.8444,3.88416,23.394,32.24805,1500.1239999999998,1024.1983451341102,22.615260324,0,41.141913333333335,-70.88471166666666,-16.43,9.66,344.4,9.9,1.8323,0.0017679500000000001,3.061016145740016,262.945,81.5385,-0.6427224584658572,,,,,,3774279560.0,2023-08-07 18:59:20
13.7962,3.87977,24.0375,32.247749999999996,1499.978,1024.2133100795754,23.299517937,0,41.14186500000001,-70.88471,-12.29,5.52,342.8,9.5,1.7082000000000002,0.0017893515,2.1441823389078736,257.885,79.839,-0.6819147603479891,,,,,,3774279565.0,2023-08-07 18:59:25
13.7608,3.87607,24.737499999999997,32.250550000000004,1499.8745,1024.2261111551213,24.289655586,0,41.14182000000001,-70.88471,-13.43,11.81,344.1,8.6,1.7082,0.0018126140000000002,1.6589550292992363,254.3615,78.67099999999999,-0.7275467881917734,,,,,,3774279570.0,2023-08-07 18:59:30
13.757200000000001,3.874795,24.67,32.2335,1499.845,1024.210422310008,24.546872889,1,41.14177333333334,-70.88470833333334,-14.12,9.07,345.0,8.6,1.679,0.001799587,2.2340688893119336,251.902,77.897,-0.7691102208124354,,,,,,3774279575.0,2023-08-07 18:59:35
13.76445,3.87472,24.3995,32.23005,1499.852,1024.2051220666735,24.448554306,1,41.14172666666666,-70.88470666666667,-15.75,11.12,341.6,8.7,1.79215,0.001799587,1.5586975428330732,252.373,78.05000000000001,-0.6830883943888743,,,,,,3774279580.0,2023-08-07 18:59:40
13.817250000000001,3.878875,23.703,32.2189,1500.0095000000001,1024.183695793362,24.120825696,1,41.141678333333324,-70.884705,-13.4,9.0,344.5,9.3,1.7812000000000001,0.0018033090000000001,2.226436553552091,252.806,78.20699999999998,-0.5947705612821361,,,,,,3774279585.0,2023-08-07 18:59:45
13.8628,3.88236,22.957,32.2173,1500.14,1024.1698990381885,23.472320295,1,41.141633333333324,-70.88470333333333,-18.47,10.69,341.3,9.8,1.9199,0.001760506,2.2281019750102566,255.92149999999998,79.261,-0.5119607154825593,,,,,,3774279590.0,2023-08-07 18:59:50
13.9812,3.89216,22.276,32.2073,1500.506,1024.136045135322,22.392802116,1,41.14158666666667,-70.884705,-17.8,9.79,341.1,10.6,2.04035,0.00173073,3.2775937755121656,260.864,80.94299999999998,-0.21956230117158526,,,,,,3774279595.0,2023-08-07 18:59:55
14.184000000000001,3.90663,21.2005,32.15625,1501.085,1024.0435557555697,21.34208433,1,41.14154166666667,-70.88470166666666,-13.71,8.6,344.7,11.6,2.3579,0.001764228,4.609135110891437,269.9385,84.0685,-0.038437790654817186,,,,,,3774279600.0,2023-08-07 19:00:00
14.145150000000001,3.895045,20.264,32.10275,1500.886,1024.0123927400869,20.434375392,1,41.141498333333324,-70.88470166666666,-15.47,8.9,343.8,12.5,2.4966,0.001773533,5.945116882472695,262.723,81.897,-0.1675275211094425,,,,,,3774279605.0,2023-08-07 19:00:05
14.1984,3.89842,19.2135,32.0855,1501.021,1023.9816766578037,19.381671372,1,41.141453333333324,-70.88470000000001,-15.35,8.61,346.2,13.3,2.3725,0.001751201,6.070220877788428,256.6515,80.0575,-0.18832091884784133,,,,,,3774279610.0,2023-08-07 19:00:10
14.33825,3.908795,18.183,32.0722,1501.4335,1023.9349320725677,18.52163205,1,41.141408333333324,-70.88469833333333,-13.86,7.68,345.9,14.3,2.5039,0.0017353825,9.436314743647458,256.536,80.129,-0.10587489697454802,,,,,,3774279615.0,2023-08-07 19:00:15
14.3667,3.91196,17.4035,32.0717,1501.5214999999998,1023.9278594420459,17.805594693,1,41.141371666666664,-70.88469833333333,-15.2,8.08,345.7,15.0,2.5112,0.001754923,13.209458933458293,259.0505,81.1015,0.11804692322815973,,,,,,3774279620.0,2023-08-07 19:00:20
14.3657,3.91166,16.6635,32.0696,1501.5065,1023.9233620133382,16.996204338,1,41.14131666666667,-70.88469833333333,-16.71,9.42,346.2,15.7,2.6207,0.001790282,11.197324844718002,260.527,81.59099999999998,0.06586451776374624,,,,,,3774279625.0,2023-08-07 19:00:25
14.39725,3.91273,15.689,32.05545,1501.5695,1023.9012094621887,15.880933947,1,41.14127166666667,-70.884695,-14.49,8.28,346.4,16.8,2.71925,0.0018507645000000001,19.17273835171998,260.44100000000003,81.60650000000001,0.03552916403331163,,,,,,3774279630.0,2023-08-07 19:00:30
14.42445,3.9152649999999998,15.164000000000001,32.05515,1501.6495,1023.8927827107512,15.083460996,1,41.14122666666667,-70.88469333333335,-13.83,7.79,347.5,17.3,2.6207,0.001788421,22.27655108238899,259.989,81.537,0.14482199247929511,,,,,,3774279635.0,2023-08-07 19:00:35
14.4221,3.91513,15.34,32.05755,1501.6455,1023.89610861748,15.454886754,1,41.14118333333332,-70.88469333333335,-18.0,11.6,344.7,16.8,2.6353,0.001766089,17.23464645182551,259.92,81.5075,0.10957785817251088,,,,,,3774279640.0,2023-08-07 19:00:40
14.4199,3.9151,15.478,32.058,1501.6425,1023.8975431950057,15.320815959,1,41.14113999999999,-70.88469166666667,-19.0,10.92,345.2,17.1,2.5696000000000003,0.001797726,19.228249723746092,259.754,81.47,0.12057713825502603,,,,,,3774279645.0,2023-08-07 19:00:45
14.41545,3.914745,15.372499999999999,32.0578,1501.6255,1023.8976804726044,15.444955584,1,41.14109666666666,-70.88469166666667,-18.92,11.09,345.6,17.1,2.5988,0.001788421,18.9216860526371,259.675,81.4435,0.1548192103161965,,,,,,3774279650.0,2023-08-07 19:00:50
14.4109,3.9143350000000003,15.5105,32.0584,1501.616,1023.8998641852692,15.337698948,1,41.14105500000001,-70.88469166666667,-19.75,10.76,343.0,17.1,2.628,0.0018033090000000001,18.645052866477084,259.463,81.372,0.10755550067677841,,,,,,3774279655.0,2023-08-07 19:00:55
14.433499999999999,3.91544,15.148499999999999,32.0495,1501.673,1023.8869841571352,15.036784497,1,41.14101000000001,-70.88469,-17.28,9.44,343.7,17.5,2.6791,0.001769811,23.794054667048897,259.515,81.41799999999999,0.02991321674324927,,,,,,3774279660.0,2023-08-07 19:01:00
14.46435,3.91838,14.673,32.04855,1501.767,1023.8774447052065,14.815319406,1,41.140966666666664,-70.88468833333333,-17.36,11.48,343.4,17.6,2.71925,0.001808892,24.769731900032767,260.366,81.73,0.14265779884401517,,,,,,3774279665.0,2023-08-07 19:01:05
14.4959,3.9214849999999997,13.997499999999999,32.053650000000005,1501.86,1023.8717054434015,13.931445276,1,41.14091833333334,-70.88468666666667,-15.45,10.29,343.8,18.5,2.7375,0.00180517,26.34611745966391,261.0505,81.99549999999999,0.1998375562263071,,,,,,3774279670.0,2023-08-07 19:01:10
14.5625,3.926995,13.049,32.04795,1502.053,1023.84826289749,13.274994939,1,41.14086999999999,-70.88468333333334,-13.75,9.01,344.3,19.6,2.6134,0.001780977,37.09345565783489,262.01,82.388,0.23529504195768855,,,,,,3774279675.0,2023-08-07 19:01:15
14.61735,3.931635,12.1975,32.04645,1502.219,1023.8344608966654,12.807236832,1,41.14082,-70.88467999999999,-16.66,9.16,341.8,20.0,2.6207000000000003,0.001760506,48.29959798527246,263.837,83.0555,0.36124851807155317,,,,,,3774279680.0,2023-08-07 19:01:20
14.63735,3.93384,11.53,32.05085,1502.2725,1023.8279149650733,12.073323369,1,41.14077,-70.88467666666666,-15.8,11.15,341.0,20.4,2.5185,0.001743757,43.71562376798456,265.88,83.777,0.43330200791320655,,,,,,3774279685.0,2023-08-07 19:01:25
14.65765,3.93575,11.0825,32.0509,1502.328,1023.8221826786098,11.109006762,1,41.140719999999995,-70.88467166666666,-13.555,8.29,339.4,21.25,2.4236,0.0017530620000000001,54.00543937328527,266.66150000000005,84.04899999999999,0.43220057084276325,,,,,,3774279690.0,2023-08-07 19:01:30
14.68655,3.9387749999999997,10.453,32.0536,1502.4175,1023.8149736469447,10.406873043,1,41.14066833333333,-70.884665,-12.61,6.64,337.6,21.7,2.4053500000000003,0.0017121200000000001,74.81280160071012,267.062,84.21299999999998,0.5003260269043955,,,,,,3774279695.0,2023-08-07 19:01:35
14.771,3.944725,9.817,32.0478,1502.658,1023.7884491660352,10.147669506,2,41.140616666666666,-70.88465833333333,-11.14,6.8,340.8,22.3,2.3798,0.001764228,77.32583981380614,268.209,84.667,0.5566567194559451,,,,,,3774279700.0,2023-08-07 19:01:40
14.844850000000001,3.94929,9.3345,32.044799999999995,1502.865,1023.7579061728391,9.79213362,2,41.14055833333334,-70.88465166666667,-8.9,6.73,337.5,22.8,2.2776,0.001669317,77.94903891594538,269.574,85.269,0.719937072255509,,,,,,3774279705.0,2023-08-07 19:01:45
14.86785,3.95468,9.2375,32.050200000000004,1502.969,1023.7686091400376,9.212153292000002,2,41.14050333333333,-70.884645,-10.64,6.21,337.3,22.8,2.2192,0.00163768,92.68961031394073,270.9085,85.84049999999999,0.786164608616704,,,,,,3774279710.0,2023-08-07 19:01:50
14.86385,3.95448,9.193999999999999,32.05335,1502.961,1023.7744026454022,9.038357817,2,41.14044166666666,-70.88463666666667,-10.94,6.69,337.9,22.8,2.22285,0.001667456,109.00891313353777,271.571,86.099,0.8668216591619788,,,,,,3774279715.0,2023-08-07 19:01:55
14.7219,3.942985,9.6015,32.06485,1502.5265,1023.8121272167133,9.287630184,2,41.14038000000001,-70.88463,-12.96,6.87,336.3,22.4,2.3506,0.001702815,99.85340842048276,270.83799999999997,85.694,0.6169649079983012,,,,,,3774279720.0,2023-08-07 19:02:00
14.6887,3.9394,9.961,32.0618,1502.4195,1023.8179954543159,9.617345028,2,41.14032999999999,-70.88462333333334,-12.09,6.71,339.1,21.8,2.3871,0.001728869,89.99797275590409,269.234,85.00499999999998,0.5149466768319043,,,,,,3774279725.0,2023-08-07 19:02:05
14.67785,3.938265,10.35,32.05875,1502.3890000000001,1023.8193418468841,9.890452203,2,41.140269999999994,-70.88461833333334,-11.61,4.16,339.1,21.7,2.3907499999999997,0.0017177030000000001,94.50861826849805,268.0515,84.5785,0.4552541062590085,,,,,,3774279730.0,2023-08-07 19:02:10
14.6629,3.937365,10.7315,32.06015,1502.351,1023.8267354021795,10.180442367,2,41.14019666666666,-70.88461333333333,-4.68,3.16,342.1,21.8,2.3871,0.0017177030000000001,84.62144896461439,267.58,84.4,0.38124696413063064,,,,,,3774279735.0,2023-08-07 19:02:15
14.6648,3.937425,11.251999999999999,32.06,1502.367,1023.8286132293522,10.578682284,2,41.14014,-70.88461000000001,-4.66,1.5,341.4,21.5,2.3725,0.001708398,68.68188466175498,267.28700000000003,84.2995,0.30332469986257327,,,,,,3774279740.0,2023-08-07 19:02:20
14.6598,3.93687,11.482,32.062,1502.348,1023.831688031974,11.233146387,2,41.14006666666668,-70.884605,-3.46,1.56,342.3,21.3,2.39805,0.001723286,65.24187456593575,267.36,84.319,0.37503686439468753,,,,,,3774279745.0,2023-08-07 19:02:25
14.623000000000001,3.9340900000000003,12.009,32.0625,1502.2485000000001,1023.8426199360954,11.87767932,2,41.13997833333333,-70.88460166666667,-3.74,3.42,342.5,20.5,2.3652,0.001736313,54.517690101212516,266.79150000000004,84.09799999999998,0.36140019701148857,,,,,,3774279750.0,2023-08-07 19:02:30
14.61455,3.93336,12.5835,32.062799999999996,1502.232,1023.8463848442952,12.070344018,2,41.13991166666666,-70.88459666666667,-3.19,2.23,344.5,20.3,2.409,0.001734452,59.687620263111924,266.183,83.87699999999998,0.24583505521840032,,,,,,3774279755.0,2023-08-07 19:02:35
14.5975,3.932035,12.684000000000001,32.06385,1502.1825,1023.8517360225367,12.358347948,2,41.139851666666665,-70.88459333333334,-3.49,2.52,343.1,20.4,2.39805,0.0017446875000000001,42.63538766405635,266.10249999999996,83.8295,0.2494546438445275,,,,,,3774279760.0,2023-08-07 19:02:40
14.59005,3.93089,12.799,32.0617,1502.153,1023.8527633048694,12.49341186,2,41.139759999999995,-70.88458833333334,-3.12,0.19,342.8,20.3,2.409,0.001760506,43.71562376798456,265.553,83.623,0.21624671407038304,,,,,,3774279765.0,2023-08-07 19:02:45
14.5815,3.930245,12.865,32.0621,1502.1264999999999,1023.8548727258471,12.69203526,2,41.139694999999996,-70.88457666666666,-1.96,1.22,344.2,20.3,2.4674,0.0017530620000000001,36.28642554981609,264.9935,83.4315,0.1601944982845555,,,,,,3774279770.0,2023-08-07 19:02:50
14.5728,3.92931,12.9165,32.06245,1502.0974999999999,1023.8564712494226,12.748642929,2,41.139628333333334,-70.88457,-0.57,2.41,345.3,20.3,2.4455,0.001751201,38.78094413691218,264.74,83.33199999999998,0.11405330823201895,,,,,,3774279775.0,2023-08-07 19:02:55
14.56845,3.928915,12.957,32.0617,1502.085,1023.857863851807,13.014798285,2,41.139545,-70.88456666666666,-1.11,1.78,345.8,20.3,2.4564500000000002,0.0017632975,49.95081409696089,264.41049999999996,83.2055,0.1220034322793989,,,,,,3774279780.0,2023-08-07 19:03:00
14.5624,3.92834,13.0905,32.0622,1502.066,1023.8591135819688,13.272015588,2,41.139465,-70.88455833333335,-1.64,1.31,343.8,20.3,2.5185,0.001766089,38.12301078717263,264.118,83.104,0.11333038915442259,,,,,,3774279785.0,2023-08-07 19:03:05
14.5342,3.9258949999999997,13.317499999999999,32.0622,1501.9814999999999,1023.8670208713862,13.118082453,2,41.139379999999996,-70.88455,0.27,0.01,342.7,20.3,2.4674,0.001799587,40.41260057069993,264.0195,83.04599999999999,0.0841162077235974,,,,,,3774279790.0,2023-08-07 19:03:10
14.5164,3.92408,13.6755,32.06125,1501.928,1023.8713462481594,13.08928206,2,41.139305,-70.88454166666666,0.94,-0.5,343.9,20.0,2.54405,0.001780977,39.99396964585223,263.539,82.869,0.024158864030907095,,,,,,3774279795.0,2023-08-07 19:03:15
14.51885,3.9245,13.6865,32.06205,1501.939,1023.8721603008216,13.594778613,2,41.13923,-70.88453666666666,0.08,0.27,341.5,19.8,2.5331,0.001788421,37.3261525572087,263.1085,82.7145,0.01825374320014841,,,,,,3774279800.0,2023-08-07 19:03:20
14.5007,3.922695,13.969000000000001,32.061,1501.881,1023.8757278277103,14.035722561,2,41.13914666666666,-70.88452666666667,0.48,2.09,341.1,19.3,2.5477,0.001801448,28.11331650537656,262.785,82.58199999999998,-0.04611139733985262,,,,,,3774279805.0,2023-08-07 19:03:25
14.514299999999999,3.92481,14.104,32.06870000000001,1501.9375,1023.8792328338546,14.28102246,2,41.139064999999995,-70.88452166666666,-0.53,0.92,344.3,19.1,2.5258000000000003,0.0017707415000000001,27.772574097303846,263.15200000000004,82.70249999999999,-0.035589959942753276,,,,,,3774279810.0,2023-08-07 19:03:30
14.4429,3.91892,14.727,32.0742,1501.723,1023.9017027709867,14.220442323,2,41.13897166666667,-70.88451833333333,1.18,-0.66,341.3,18.7,2.5842,0.001792143,27.44785568749458,263.597,82.757,-0.1331545493339552,,,,,,3774279815.0,2023-08-07 19:03:35
14.3967,3.91516,15.701,32.0772,1501.595,1023.917378065497,14.910658638,2,41.138895000000005,-70.884505,0.26,-0.23,342.8,17.9,2.5769,0.001794004,22.791094393198158,263.048,82.53349999999998,-0.16106235961123672,,,,,,3774279820.0,2023-08-07 19:03:40
14.37825,3.9131150000000003,16.4715,32.0738,1501.543,1023.9219633806531,15.71111094,2,41.13881333333334,-70.884495,2.27,-0.55,343.0,17.0,2.5404,0.001810753,14.673273607213345,261.901,82.10299999999998,-0.26847302686954655,,,,,,3774279825.0,2023-08-07 19:03:45
14.3835,3.9147,17.1505,32.0809,1501.5825,1023.9293996027268,16.561219092,2,41.13873166666667,-70.88448333333334,-1.84,-1.43,339.9,16.5,2.5987999999999998,0.0018247105,14.790916803024,262.0895,82.15199999999999,-0.2078411492694851,,,,,,3774279830.0,2023-08-07 19:03:50
14.273,3.9055799999999996,17.989,32.092,1501.2475,1023.9656575313757,17.382526851,2,41.138646666666666,-70.88447166666667,0.14,-0.19,340.2,15.4,2.5258,0.001784699,12.883978828514856,262.983,82.429,-0.21725351124517198,,,,,,3774279835.0,2023-08-07 19:03:55
14.251999999999999,3.903475,18.6665,32.08905,1501.189,1023.972949194259,18.090619272,2,41.13856333333333,-70.88446,-0.78,-0.15,340.5,15.2,2.4017,0.0017772550000000002,14.20851800423847,260.48249999999996,81.44149999999999,-0.41285358796231136,,,,,,3774279840.0,2023-08-07 19:04:00
14.2244,3.9008,19.279,32.0873,1501.105,1023.9771560289219,18.965555349,2,41.13848333333333,-70.88445,0.41,-0.48,339.9,14.3,2.3615500000000003,0.0017763245,10.60069849835002,257.454,80.426,-0.38135506077456555,,,,,,3774279845.0,2023-08-07 19:04:05
14.204,3.89964,20.133,32.0936,1501.063,1023.9908997734601,19.711386216,2,41.138415,-70.88443000000001,-0.06,1.3,339.7,13.6,2.3725,0.0017623670000000001,7.080812487699501,255.476,79.7885,-0.3770750759097513,,,,,,3774279850.0,2023-08-07 19:04:10
14.1983,3.89954,20.797,32.0973,1501.055,1023.997635711246,20.304277065,2,41.138343333333324,-70.884415,7.27,-0.1,343.1,13.0,2.3433,0.0017530620000000001,8.544792868614014,253.308,79.077,-0.44218131916157866,,,,,,3774279855.0,2023-08-07 19:04:15
